id,media_type,title,date,popularity,vote_average,vote_count,original_language,origin_country_code,genres
278577,tv,Shine on Me,2025-12-22,18.4048,7.667,12,zh,CN,Drama
255064,tv,The Darwin Incident,2026-01-07,18.3162,8.273,11,ja,JP,Animation; Sci-Fi & Fantasy
281161,tv,"Noble Reincarnation: Born Blessed, So I'll Obtain Ultimate Power",2026-01-08,18.1681,8.2,6,ja,JP,Animation; Action & Adventure; Sci-Fi & Fantasy
1033148,movie,Die My Love,2025-10-06,18.1288,6.204,341,en,,Drama
280049,tv,Hell Mode: The Hardcore Gamer Dominates in Another World with Garbage Balancing,2026-01-10,17.9793,10.0,1,ja,JP,Animation; Action & Adventure; Sci-Fi & Fantasy
246412,tv,The Copenhagen Test,2025-12-27,17.9118,6.356,59,en,US,Action & Adventure; Sci-Fi & Fantasy; Mystery
1340076,movie,Untitled Home Invasion Romance,2025-09-18,17.6917,6.389,9,en,,Comedy; Action; Thriller; Romance
238458,tv,Cashero,2025-12-26,17.6678,7.233,58,ko,KR,Action & Adventure; Drama
1007734,movie,Nobody 2,2025-08-13,17.6268,7.009,1219,en,,Action; Thriller
262928,tv,Love in the Clouds,2025-10-08,17.1857,8.3,25,zh,CN,Drama; Sci-Fi & Fantasy
271609,tv,DARK MOON: THE BLOOD ALTAR,2026-01-10,17.0505,7.846,14,ja,JP,Animation; Sci-Fi & Fantasy
286801,tv,Monster: The Ed Gein Story,2025-10-03,17.0044,7.225,447,en,US,Drama; Crime
219760,tv,The Terminal List: Dark Wolf,2025-08-27,16.937,7.495,197,en,US,Action & Adventure; Drama
304371,tv,War of the Kingdoms,2025-11-06,16.8691,6.8,15,de,DE,Action & Adventure; Sci-Fi & Fantasy; Drama
270420,tv,No Tail to Tell,2026-01-16,16.7802,8.7,3,ko,KR,Sci-Fi & Fantasy; Comedy; Drama
1578018,movie,Bendito corazón,2026-01-22,16.7531,0.0,0,es,,Drama
1400214,movie,Maspalomas,2025-09-26,16.7322,6.563,16,eu,,Drama
288577,tv,Room of Guilty Pleasure,2025-10-06,16.5934,5.7,3,ja,JP,Animation
1273948,movie,Unspoken,2026-01-15,16.5262,0.0,0,zh,,Crime; Drama; Action
293608,tv,Undercover Miss Hong,2026-01-17,16.3073,7.2,5,ko,KR,Crime; Comedy; Drama
296523,tv,Girl Taken,2026-01-08,16.1018,6.188,24,en,GB,Drama; Crime
276393,tv,Tamon's B-Side,2026-01-04,15.7852,7.417,12,ja,JP,Animation; Comedy
281011,tv,Would You Marry Me?,2025-10-10,15.4824,7.7,46,ko,KR,Comedy; Drama
259886,tv,The War Between the Land and the Sea,2025-12-07,15.1702,6.928,83,en,GB,Sci-Fi & Fantasy; Drama
278043,tv,You and I Are Polar Opposites,2026-01-11,15.1297,9.1,10,ja,JP,Animation; Comedy
311281,tv,Tozkoparan İskender: Kaos,2026-01-16,14.9439,0.0,0,tr,TR,Family; Action & Adventure
290667,tv,An Adventurer's Daily Grind at Age 29,2026-01-07,14.8362,9.3,3,ja,JP,Animation; Sci-Fi & Fantasy; Action & Adventure
310045,tv,"To Love, To Lose",2026-01-15,14.7618,6.2,8,tr,TR,Drama
295366,tv,"There Was a Cute Girl in the Hero's Party, So I Tried Confessing to Her",2026-01-06,14.3543,8.6,5,ja,JP,Animation; Action & Adventure; Comedy; Sci-Fi & Fantasy
278927,tv,The Unclouded Soul,2025-12-27,14.076,7.5,4,zh,CN,Drama
245648,tv,Billionaires' Bunker,2025-09-19,13.814,6.465,114,es,ES,Sci-Fi & Fantasy; Drama; Mystery
252193,tv,Last Samurai Standing,2025-11-13,13.7634,7.857,171,ja,JP,Action & Adventure; Drama
279601,tv,Man vs Baby,2025-12-11,13.5702,6.821,159,en,GB,Comedy; Family
280916,tv,My Page in the 90s,2026-01-22,13.5618,9.0,3,zh,CN,Drama; Comedy
278146,tv,Dare You to Death,2025-12-18,13.4255,9.9,7,th,TH,Mystery; Crime; Drama
